country,code,dates,rate,Gender
Oman,OMN,1986,,Male
Other small states,OSS,1986,75.9901962280273,Male
Pakistan,PAK,1986,,Male
Panama,PAN,1986,,Male
Peru,PER,1986,,Male
Philippines,PHL,1986,,Male
Palau,PLW,1986,,Male
Papua New Guinea,PNG,1986,,Male
Poland,POL,1986,,Male
Pre-demographic dividend,PRE,1986,61.3533897399902,Male
Puerto Rico,PRI,1986,,Male
"Korea, Dem. People's Rep.",PRK,1986,,Male
Portugal,PRT,1986,,Male
Paraguay,PRY,1986,,Male
West Bank and Gaza,PSE,1986,,Male
Pacific island small states,PSS,1986,,Male
Post-demographic dividend,PST,1986,,Male
French Polynesia,PYF,1986,,Male
Qatar,QAT,1986,77.0,Male
Romania,ROU,1986,,Male
Russian Federation,RUS,1986,,Male
Rwanda,RWA,1986,,Male
South Asia,SAS,1986,54.9791984558105,Male
Saudi Arabia,SAU,1986,,Male
Sudan,SDN,1986,,Male
Senegal,SEN,1986,,Male
Singapore,SGP,1986,,Male
Solomon Islands,SLB,1986,,Male
Sierra Leone,SLE,1986,,Male
El Salvador,SLV,1986,,Male
San Marino,SMR,1986,,Male
Somalia,SOM,1986,,Male
Serbia,SRB,1986,,Male
Sub-Saharan Africa (excluding high income),SSA,1986,60.9495315551758,Male
South Sudan,SSD,1986,,Male
Sub-Saharan Africa,SSF,1986,60.9531784057617,Male
Small states,SST,1986,,Male
Sao Tome and Principe,STP,1986,,Male
Suriname,SUR,1986,,Male
Slovak Republic,SVK,1986,,Male
Slovenia,SVN,1986,,Male
Sweden,SWE,1986,,Male
Eswatini,SWZ,1986,70.0,Male
Sint Maarten (Dutch part),SXM,1986,,Male
Seychelles,SYC,1986,,Male
Syrian Arab Republic,SYR,1986,,Male
Turks and Caicos Islands,TCA,1986,,Male
Chad,TCD,1986,,Male
East Asia & Pacific (IDA & IBRD countries),TEA,1986,84.1860504150391,Male
Europe & Central Asia (IDA & IBRD countries),TEC,1986,97.8736419677734,Male
Togo,TGO,1986,,Male
Thailand,THA,1986,,Male
Tajikistan,TJK,1986,,Male
Turkmenistan,TKM,1986,,Male
Latin America & the Caribbean (IDA & IBRD countries),TLA,1986,83.9812698364258,Male
Timor-Leste,TLS,1986,,Male
Middle East & North Africa (IDA & IBRD countries),TMN,1986,63.2149810791016,Male
Tonga,TON,1986,,Male
South Asia (IDA & IBRD),TSA,1986,54.9791984558105,Male
Sub-Saharan Africa (IDA & IBRD countries),TSS,1986,60.9531784057617,Male
Trinidad and Tobago,TTO,1986,,Male
Tunisia,TUN,1986,,Male
Turkiye,TUR,1986,,Male
Tuvalu,TUV,1986,,Male
Tanzania,TZA,1986,,Male
Uganda,UGA,1986,,Male
Ukraine,UKR,1986,,Male
Upper middle income,UMC,1986,84.2524871826172,Male
Uruguay,URY,1986,,Male
United States,USA,1986,,Male
Uzbekistan,UZB,1986,,Male
St. Vincent and the Grenadines,VCT,1986,,Male
"Venezuela, RB",VEN,1986,,Male
British Virgin Islands,VGB,1986,,Male
Virgin Islands (U.S.),VIR,1986,,Male
Viet Nam,VNM,1986,,Male
Vanuatu,VUT,1986,,Male
World,WLD,1986,79.0074005126953,Male
Samoa,WSM,1986,,Male
Kosovo,XKX,1986,,Male
"Yemen, Rep.",YEM,1986,,Male
South Africa,ZAF,1986,,Male
Zambia,ZMB,1986,,Male
Zimbabwe,ZWE,1986,,Male
Aruba,ABW,1987,,Male
Africa Eastern and Southern,AFE,1987,67.177848815918,Male
Afghanistan,AFG,1987,,Male
Africa Western and Central,AFW,1987,53.213809967041,Male
Angola,AGO,1987,,Male
Albania,ALB,1987,,Male
Andorra,AND,1987,,Male
Arab World,ARB,1987,65.169548034668,Male
United Arab Emirates,ARE,1987,,Male
Argentina,ARG,1987,,Male
Armenia,ARM,1987,,Male
American Samoa,ASM,1987,,Male
Antigua and Barbuda,ATG,1987,,Male
Australia,AUS,1987,,Male
Austria,AUT,1987,,Male
Azerbaijan,AZE,1987,,Male
Burundi,BDI,1987,,Male
Belgium,BEL,1987,,Male
Benin,BEN,1987,,Male
Burkina Faso,BFA,1987,,Male
Bangladesh,BGD,1987,,Male
Bulgaria,BGR,1987,,Male
Bahrain,BHR,1987,,Male
"Bahamas, The",BHS,1987,,Male
Bosnia and Herzegovina,BIH,1987,,Male
Belarus,BLR,1987,,Male
Belize,BLZ,1987,,Male
Bermuda,BMU,1987,,Male
Bolivia,BOL,1987,,Male
Brazil,BRA,1987,,Male
Barbados,BRB,1987,,Male
Brunei Darussalam,BRN,1987,,Male
Bhutan,BTN,1987,,Male
Botswana,BWA,1987,,Male
Central African Republic,CAF,1987,,Male
Canada,CAN,1987,,Male
Central Europe and the Baltics,CEB,1987,99.0803985595703,Male
Switzerland,CHE,1987,,Male
Channel Islands,CHI,1987,,Male
Chile,CHL,1987,,Male
China,CHN,1987,,Male
Cote d'Ivoire,CIV,1987,,Male
Cameroon,CMR,1987,,Male
"Congo, Dem. Rep.",COD,1987,,Male
"Congo, Rep.",COG,1987,,Male
Colombia,COL,1987,,Male
Comoros,COM,1987,,Male
Cabo Verde,CPV,1987,,Male
Costa Rica,CRI,1987,,Male
Caribbean small states,CSS,1987,,Male
Cuba,CUB,1987,,Male
Curacao,CUW,1987,,Male
Cayman Islands,CYM,1987,,Male
Cyprus,CYP,1987,,Male
Czechia,CZE,1987,,Male
Germany,DEU,1987,,Male
Djibouti,DJI,1987,,Male
Dominica,DMA,1987,,Male
Denmark,DNK,1987,,Male
Dominican Republic,DOM,1987,,Male
Algeria,DZA,1987,63.0,Male
East Asia & Pacific (excluding high income),EAP,1987,85.3754730224609,Male
Early-demographic dividend,EAR,1987,66.0385437011719,Male
East Asia & Pacific,EAS,1987,85.775993347168,Male
Europe & Central Asia (excluding high income),ECA,1987,,Male
Europe & Central Asia,ECS,1987,,Male
Ecuador,ECU,1987,,Male
"Egypt, Arab Rep.",EGY,1987,,Male
Euro area,EMU,1987,,Male
Eritrea,ERI,1987,,Male
Spain,ESP,1987,,Male
Estonia,EST,1987,,Male
Ethiopia,ETH,1987,,Male
European Union,EUU,1987,,Male
Fragile and conflict affected situations,FCS,1987,67.8707809448242,Male
Finland,FIN,1987,,Male
Fiji,FJI,1987,,Male
France,FRA,1987,,Male
Faroe Islands,FRO,1987,,Male
"Micronesia, Fed. Sts.",FSM,1987,,Male
Gabon,GAB,1987,,Male
United Kingdom,GBR,1987,,Male
Georgia,GEO,1987,,Male
Ghana,GHA,1987,,Male
Gibraltar,GIB,1987,,Male
Guinea,GIN,1987,,Male
"Gambia, The",GMB,1987,,Male
Guinea-Bissau,GNB,1987,,Male
Equatorial Guinea,GNQ,1987,,Male
Greece,GRC,1987,,Male
Grenada,GRD,1987,,Male
Greenland,GRL,1987,,Male
Guatemala,GTM,1987,,Male
Guam,GUM,1987,,Male
Guyana,GUY,1987,,Male
High income,HIC,1987,,Male
"Hong Kong SAR, China",HKG,1987,,Male
Honduras,HND,1987,,Male
Heavily indebted poor countries (HIPC),HPC,1987,55.3707084655762,Male
Croatia,HRV,1987,,Male
Haiti,HTI,1987,,Male
Hungary,HUN,1987,,Male
IBRD only,IBD,1987,79.3081283569336,Male
IDA & IBRD total,IBT,1987,75.5381622314453,Male
IDA total,IDA,1987,57.2981300354004,Male
IDA blend,IDB,1987,58.8950004577637,Male
Indonesia,IDN,1987,,Male
IDA only,IDX,1987,56.5000114440918,Male
Isle of Man,IMN,1987,,Male
India,IND,1987,,Male
Not classified,INX,1987,,Male
Ireland,IRL,1987,,Male
"Iran, Islamic Rep.",IRN,1987,,Male
Iraq,IRQ,1987,,Male
Iceland,ISL,1987,,Male
Israel,ISR,1987,,Male
Italy,ITA,1987,,Male
Jamaica,JAM,1987,,Male
Jordan,JOR,1987,,Male
Japan,JPN,1987,,Male
Kazakhstan,KAZ,1987,,Male
Kenya,KEN,1987,,Male
Kyrgyz Republic,KGZ,1987,,Male
Cambodia,KHM,1987,,Male
Kiribati,KIR,1987,,Male
St. Kitts and Nevis,KNA,1987,,Male
"Korea, Rep.",KOR,1987,,Male
Kuwait,KWT,1987,,Male
Latin America & Caribbean (excluding high income),LAC,1987,84.1275100708008,Male
Lao PDR,LAO,1987,,Male
Lebanon,LBN,1987,,Male
Liberia,LBR,1987,,Male
Libya,LBY,1987,,Male
St. Lucia,LCA,1987,,Male
Latin America & Caribbean,LCN,1987,84.8136520385742,Male
Least developed countries: UN classification,LDC,1987,53.8531684875488,Male
Low income,LIC,1987,,Male
Liechtenstein,LIE,1987,,Male
Sri Lanka,LKA,1987,,Male
Lower middle income,LMC,1987,61.6868209838867,Male
Low & middle income,LMY,1987,75.1868896484375,Male
Lesotho,LSO,1987,,Male
Late-demographic dividend,LTE,1987,86.3954925537109,Male
Lithuania,LTU,1987,,Male
Luxembourg,LUX,1987,,Male
Latvia,LVA,1987,,Male
"Macao SAR, China",MAC,1987,,Male
St. Martin (French part),MAF,1987,,Male
Morocco,MAR,1987,,Male
Monaco,MCO,1987,,Male
Moldova,MDA,1987,,Male
Madagascar,MDG,1987,,Male
Maldives,MDV,1987,,Male
Middle East & North Africa,MEA,1987,66.4244613647461,Male
Mexico,MEX,1987,,Male
Marshall Islands,MHL,1987,,Male
Middle income,MIC,1987,76.2528915405273,Male
North Macedonia,MKD,1987,,Male
Mali,MLI,1987,,Male
Malta,MLT,1987,,Male
Myanmar,MMR,1987,,Male
Middle East & North Africa (excluding high income),MNA,1987,64.3226928710938,Male
Montenegro,MNE,1987,,Male
Mongolia,MNG,1987,,Male
Northern Mariana Islands,MNP,1987,,Male
Mozambique,MOZ,1987,,Male
Mauritania,MRT,1987,,Male
Mauritius,MUS,1987,,Male
Malawi,MWI,1987,65.0,Male
Malaysia,MYS,1987,,Male
North America,NAC,1987,,Male
Namibia,NAM,1987,,Male
New Caledonia,NCL,1987,,Male
Niger,NER,1987,,Male
Nigeria,NGA,1987,,Male
Nicaragua,NIC,1987,,Male
Netherlands,NLD,1987,,Male
Norway,NOR,1987,,Male
Nepal,NPL,1987,,Male
Nauru,NRU,1987,,Male
New Zealand,NZL,1987,,Male
OECD members,OED,1987,,Male
Oman,OMN,1987,,Male
Other small states,OSS,1987,76.4628601074219,Male
Pakistan,PAK,1987,,Male
Panama,PAN,1987,,Male
Peru,PER,1987,,Male
Philippines,PHL,1987,,Male
Palau,PLW,1987,,Male
Papua New Guinea,PNG,1987,,Male
Poland,POL,1987,,Male
Pre-demographic dividend,PRE,1987,62.0072784423828,Male
Puerto Rico,PRI,1987,,Male
"Korea, Dem. People's Rep.",PRK,1987,,Male
Portugal,PRT,1987,,Male
Paraguay,PRY,1987,,Male
West Bank and Gaza,PSE,1987,,Male
Pacific island small states,PSS,1987,,Male
Post-demographic dividend,PST,1987,,Male
French Polynesia,PYF,1987,,Male
Qatar,QAT,1987,,Male
Romania,ROU,1987,,Male
Russian Federation,RUS,1987,,Male
Rwanda,RWA,1987,,Male
South Asia,SAS,1987,55.4794616699219,Male
Saudi Arabia,SAU,1987,,Male
Sudan,SDN,1987,,Male
Senegal,SEN,1987,,Male
Singapore,SGP,1987,,Male
Solomon Islands,SLB,1987,,Male
Sierra Leone,SLE,1987,,Male
El Salvador,SLV,1987,,Male
San Marino,SMR,1987,,Male
Somalia,SOM,1987,,Male
Serbia,SRB,1987,,Male
Sub-Saharan Africa (excluding high income),SSA,1987,61.5144081115723,Male
South Sudan,SSD,1987,,Male
Sub-Saharan Africa,SSF,1987,61.5180702209473,Male
Small states,SST,1987,79.0341186523438,Male
Sao Tome and Principe,STP,1987,,Male
Suriname,SUR,1987,,Male
Slovak Republic,SVK,1987,,Male
Slovenia,SVN,1987,,Male
Sweden,SWE,1987,,Male
Eswatini,SWZ,1987,,Male
Sint Maarten (Dutch part),SXM,1987,,Male
Seychelles,SYC,1987,83.0,Male
Syrian Arab Republic,SYR,1987,,Male
Turks and Caicos Islands,TCA,1987,,Male
Chad,TCD,1987,,Male
East Asia & Pacific (IDA & IBRD countries),TEA,1987,85.1851577758789,Male
Europe & Central Asia (IDA & IBRD countries),TEC,1987,97.9524993896484,Male
Togo,TGO,1987,,Male
Thailand,THA,1987,,Male
Tajikistan,TJK,1987,,Male
Turkmenistan,TKM,1987,,Male
Latin America & the Caribbean (IDA & IBRD countries),TLA,1987,84.2841262817383,Male
Timor-Leste,TLS,1987,,Male
Middle East & North Africa (IDA & IBRD countries),TMN,1987,64.1019515991211,Male
Tonga,TON,1987,,Male
South Asia (IDA & IBRD),TSA,1987,55.4794616699219,Male
Sub-Saharan Africa (IDA & IBRD countries),TSS,1987,61.5180702209473,Male
Trinidad and Tobago,TTO,1987,,Male
Tunisia,TUN,1987,,Male
Turkiye,TUR,1987,,Male
Tuvalu,TUV,1987,,Male
Tanzania,TZA,1987,,Male
Uganda,UGA,1987,,Male
Ukraine,UKR,1987,,Male
Upper middle income,UMC,1987,84.9514312744141,Male
Uruguay,URY,1987,,Male
United States,USA,1987,,Male
Uzbekistan,UZB,1987,,Male
St. Vincent and the Grenadines,VCT,1987,,Male
"Venezuela, RB",VEN,1987,,Male
British Virgin Islands,VGB,1987,,Male
Virgin Islands (U.S.),VIR,1987,,Male
Viet Nam,VNM,1987,,Male
Vanuatu,VUT,1987,,Male
World,WLD,1987,79.5682525634766,Male
Samoa,WSM,1987,,Male
Kosovo,XKX,1987,,Male
"Yemen, Rep.",YEM,1987,,Male
South Africa,ZAF,1987,,Male
Zambia,ZMB,1987,,Male
Zimbabwe,ZWE,1987,,Male
Aruba,ABW,1988,,Male
Africa Eastern and Southern,AFE,1988,67.4622573852539,Male
Afghanistan,AFG,1988,,Male
Africa Western and Central,AFW,1988,53.8570213317871,Male
Angola,AGO,1988,,Male
Albania,ALB,1988,,Male
Andorra,AND,1988,,Male
Arab World,ARB,1988,65.8961029052734,Male
United Arab Emirates,ARE,1988,,Male
Argentina,ARG,1988,,Male
Armenia,ARM,1988,,Male
American Samoa,ASM,1988,,Male
Antigua and Barbuda,ATG,1988,,Male
Australia,AUS,1988,,Male
Austria,AUT,1988,,Male
Azerbaijan,AZE,1988,,Male
Burundi,BDI,1988,,Male
Belgium,BEL,1988,,Male
Benin,BEN,1988,,Male
Burkina Faso,BFA,1988,,Male
Bangladesh,BGD,1988,,Male
Bulgaria,BGR,1988,,Male
Bahrain,BHR,1988,,Male
"Bahamas, The",BHS,1988,,Male
Bosnia and Herzegovina,BIH,1988,,Male
Belarus,BLR,1988,,Male
Belize,BLZ,1988,,Male
Bermuda,BMU,1988,,Male
Bolivia,BOL,1988,,Male
Brazil,BRA,1988,,Male
Barbados,BRB,1988,,Male
Brunei Darussalam,BRN,1988,,Male
Bhutan,BTN,1988,,Male
Botswana,BWA,1988,,Male
Central African Republic,CAF,1988,48.0,Male
Canada,CAN,1988,,Male
Central Europe and the Baltics,CEB,1988,99.0956420898438,Male
Switzerland,CHE,1988,,Male
Channel Islands,CHI,1988,,Male
Chile,CHL,1988,,Male
China,CHN,1988,,Male
Cote d'Ivoire,CIV,1988,44.0,Male
Cameroon,CMR,1988,,Male
"Congo, Dem. Rep.",COD,1988,,Male
"Congo, Rep.",COG,1988,,Male
Colombia,COL,1988,,Male
Comoros,COM,1988,,Male
Cabo Verde,CPV,1988,,Male
Costa Rica,CRI,1988,,Male
Caribbean small states,CSS,1988,,Male
Cuba,CUB,1988,,Male
Curacao,CUW,1988,,Male
Cayman Islands,CYM,1988,,Male
Cyprus,CYP,1988,,Male
Czechia,CZE,1988,,Male
Germany,DEU,1988,,Male
Djibouti,DJI,1988,,Male
Dominica,DMA,1988,,Male
Denmark,DNK,1988,,Male
Dominican Republic,DOM,1988,,Male
Algeria,DZA,1988,,Male
East Asia & Pacific (excluding high income),EAP,1988,88.108528137207,Male
Early-demographic dividend,EAR,1988,67.1107864379883,Male
East Asia & Pacific,EAS,1988,88.2445907592773,Male
Europe & Central Asia (excluding high income),ECA,1988,96.5526275634766,Male
Europe & Central Asia,ECS,1988,,Male
Ecuador,ECU,1988,,Male
"Egypt, Arab Rep.",EGY,1988,,Male
Euro area,EMU,1988,,Male
Eritrea,ERI,1988,,Male
Spain,ESP,1988,,Male
Estonia,EST,1988,,Male
Ethiopia,ETH,1988,,Male
European Union,EUU,1988,,Male
Fragile and conflict affected situations,FCS,1988,68.3285522460938,Male
Finland,FIN,1988,,Male
Fiji,FJI,1988,,Male
France,FRA,1988,,Male
Faroe Islands,FRO,1988,,Male
"Micronesia, Fed. Sts.",FSM,1988,,Male
Gabon,GAB,1988,,Male
United Kingdom,GBR,1988,,Male
Georgia,GEO,1988,,Male
Ghana,GHA,1988,,Male
Gibraltar,GIB,1988,,Male
Guinea,GIN,1988,,Male
"Gambia, The",GMB,1988,,Male
Guinea-Bissau,GNB,1988,,Male
Equatorial Guinea,GNQ,1988,,Male
Greece,GRC,1988,,Male
Grenada,GRD,1988,,Male
Greenland,GRL,1988,,Male
Guatemala,GTM,1988,,Male
Guam,GUM,1988,,Male
Guyana,GUY,1988,,Male
High income,HIC,1988,,Male
"Hong Kong SAR, China",HKG,1988,,Male
Honduras,HND,1988,,Male
Heavily indebted poor countries (HIPC),HPC,1988,55.7292594909668,Male
Croatia,HRV,1988,,Male
Haiti,HTI,1988,,Male
Hungary,HUN,1988,,Male
IBRD only,IBD,1988,81.0554428100586,Male
IDA & IBRD total,IBT,1988,77.1430969238281,Male
IDA total,IDA,1988,58.2143096923828,Male
IDA blend,IDB,1988,59.4403915405273,Male
Indonesia,IDN,1988,,Male
IDA only,IDX,1988,57.6015090942383,Male
Isle of Man,IMN,1988,,Male
India,IND,1988,,Male
Not classified,INX,1988,,Male
Ireland,IRL,1988,,Male
"Iran, Islamic Rep.",IRN,1988,,Male
Iraq,IRQ,1988,,Male
Iceland,ISL,1988,,Male
Israel,ISR,1988,,Male
Italy,ITA,1988,,Male
Jamaica,JAM,1988,,Male
Jordan,JOR,1988,,Male
Japan,JPN,1988,,Male
Kazakhstan,KAZ,1988,,Male
Kenya,KEN,1988,,Male
Kyrgyz Republic,KGZ,1988,,Male
Cambodia,KHM,1988,,Male
Kiribati,KIR,1988,,Male
St. Kitts and Nevis,KNA,1988,,Male
"Korea, Rep.",KOR,1988,,Male
Kuwait,KWT,1988,,Male
Latin America & Caribbean (excluding high income),LAC,1988,84.4317016601562,Male
Lao PDR,LAO,1988,,Male
Lebanon,LBN,1988,,Male
Liberia,LBR,1988,,Male
Libya,LBY,1988,,Male
St. Lucia,LCA,1988,,Male
Latin America & Caribbean,LCN,1988,85.1800537109375,Male
Least developed countries: UN classification,LDC,1988,55.0494689941406,Male
Low income,LIC,1988,57.657398223877,Male
Liechtenstein,LIE,1988,,Male
Sri Lanka,LKA,1988,,Male
Lower middle income,LMC,1988,62.8373794555664,Male
Low & middle income,LMY,1988,76.8114929199219,Male
Lesotho,LSO,1988,,Male
Late-demographic dividend,LTE,1988,88.7193374633789,Male
Lithuania,LTU,1988,,Male
Luxembourg,LUX,1988,,Male
Latvia,LVA,1988,,Male
"Macao SAR, China",MAC,1988,,Male
St. Martin (French part),MAF,1988,,Male
Morocco,MAR,1988,,Male
Monaco,MCO,1988,,Male
Moldova,MDA,1988,,Male
Madagascar,MDG,1988,,Male
Maldives,MDV,1988,,Male
Middle East & North Africa,MEA,1988,67.2665634155273,Male
Mexico,MEX,1988,,Male
Marshall Islands,MHL,1988,,Male
Middle income,MIC,1988,77.9574890136719,Male
North Macedonia,MKD,1988,,Male
Mali,MLI,1988,,Male
Malta,MLT,1988,,Male
Myanmar,MMR,1988,,Male
Middle East & North Africa (excluding high income),MNA,1988,65.1823883056641,Male
Montenegro,MNE,1988,,Male
Mongolia,MNG,1988,,Male
Northern Mariana Islands,MNP,1988,,Male
Mozambique,MOZ,1988,,Male
Mauritania,MRT,1988,,Male
Mauritius,MUS,1988,,Male
Malawi,MWI,1988,,Male
Malaysia,MYS,1988,,Male
North America,NAC,1988,,Male
Namibia,NAM,1988,,Male
New Caledonia,NCL,1988,,Male
Niger,NER,1988,,Male
Nigeria,NGA,1988,,Male
Nicaragua,NIC,1988,,Male
Netherlands,NLD,1988,,Male
Norway,NOR,1988,,Male
Nepal,NPL,1988,,Male
Nauru,NRU,1988,,Male
New Zealand,NZL,1988,,Male
OECD members,OED,1988,,Male
Oman,OMN,1988,,Male
Other small states,OSS,1988,76.69970703125,Male
Pakistan,PAK,1988,,Male
Panama,PAN,1988,,Male
Peru,PER,1988,,Male
Philippines,PHL,1988,,Male
Palau,PLW,1988,,Male
Papua New Guinea,PNG,1988,,Male
Poland,POL,1988,99.5999984741211,Male
Pre-demographic dividend,PRE,1988,62.5024299621582,Male
Puerto Rico,PRI,1988,,Male
"Korea, Dem. People's Rep.",PRK,1988,,Male
Portugal,PRT,1988,,Male
Paraguay,PRY,1988,,Male
West Bank and Gaza,PSE,1988,,Male
Pacific island small states,PSS,1988,,Male
Post-demographic dividend,PST,1988,,Male
French Polynesia,PYF,1988,,Male
Qatar,QAT,1988,,Male
Romania,ROU,1988,,Male
Russian Federation,RUS,1988,,Male
Rwanda,RWA,1988,,Male
South Asia,SAS,1988,56.9543190002441,Male
Saudi Arabia,SAU,1988,,Male
Sudan,SDN,1988,,Male
Senegal,SEN,1988,37.0,Male
Singapore,SGP,1988,,Male
Solomon Islands,SLB,1988,,Male
Sierra Leone,SLE,1988,,Male
El Salvador,SLV,1988,,Male
San Marino,SMR,1988,,Male
Somalia,SOM,1988,,Male
Serbia,SRB,1988,,Male
Sub-Saharan Africa (excluding high income),SSA,1988,61.9442100524902,Male
South Sudan,SSD,1988,,Male
Sub-Saharan Africa,SSF,1988,61.9479103088379,Male
Small states,SST,1988,79.2184829711914,Male
Sao Tome and Principe,STP,1988,,Male
Suriname,SUR,1988,,Male
Slovak Republic,SVK,1988,,Male
Slovenia,SVN,1988,,Male
Sweden,SWE,1988,,Male
Eswatini,SWZ,1988,,Male
Sint Maarten (Dutch part),SXM,1988,,Male
Seychelles,SYC,1988,,Male
Syrian Arab Republic,SYR,1988,,Male
Turks and Caicos Islands,TCA,1988,,Male
Chad,TCD,1988,,Male
East Asia & Pacific (IDA & IBRD countries),TEA,1988,87.9537582397461,Male
Europe & Central Asia (IDA & IBRD countries),TEC,1988,98.0203475952148,Male
Togo,TGO,1988,,Male
Thailand,THA,1988,,Male
Tajikistan,TJK,1988,,Male
Turkmenistan,TKM,1988,,Male
Latin America & the Caribbean (IDA & IBRD countries),TLA,1988,84.6652984619141,Male
Timor-Leste,TLS,1988,,Male
Middle East & North Africa (IDA & IBRD countries),TMN,1988,64.9686737060547,Male
Tonga,TON,1988,,Male
South Asia (IDA & IBRD),TSA,1988,56.9543190002441,Male
Sub-Saharan Africa (IDA & IBRD countries),TSS,1988,61.9479103088379,Male
Trinidad and Tobago,TTO,1988,,Male
Tunisia,TUN,1988,,Male
Turkiye,TUR,1988,,Male
Tuvalu,TUV,1988,,Male
Tanzania,TZA,1988,71.0,Male
Uganda,UGA,1988,,Male
Ukraine,UKR,1988,,Male
Upper middle income,UMC,1988,87.1857376098633,Male
Uruguay,URY,1988,,Male
United States,USA,1988,,Male
Uzbekistan,UZB,1988,,Male
St. Vincent and the Grenadines,VCT,1988,,Male
"Venezuela, RB",VEN,1988,,Male
British Virgin Islands,VGB,1988,,Male
Virgin Islands (U.S.),VIR,1988,,Male
Viet Nam,VNM,1988,,Male
Vanuatu,VUT,1988,,Male
World,WLD,1988,80.9110412597656,Male
Samoa,WSM,1988,,Male
Kosovo,XKX,1988,,Male
"Yemen, Rep.",YEM,1988,,Male
South Africa,ZAF,1988,,Male
Zambia,ZMB,1988,,Male
Zimbabwe,ZWE,1988,,Male
Aruba,ABW,1989,,Male
Africa Eastern and Southern,AFE,1989,67.7172622680664,Male
Afghanistan,AFG,1989,,Male
Africa Western and Central,AFW,1989,54.6083488464355,Male
Angola,AGO,1989,,Male
Albania,ALB,1989,,Male
Andorra,AND,1989,,Male
Arab World,ARB,1989,66.6069717407227,Male
United Arab Emirates,ARE,1989,,Male
Argentina,ARG,1989,,Male
Armenia,ARM,1989,99.0,Male
American Samoa,ASM,1989,,Male
Antigua and Barbuda,ATG,1989,,Male
Australia,AUS,1989,,Male
Austria,AUT,1989,,Male
Azerbaijan,AZE,1989,,Male
Burundi,BDI,1989,,Male
Belgium,BEL,1989,,Male
Benin,BEN,1989,,Male
Burkina Faso,BFA,1989,,Male
Bangladesh,BGD,1989,,Male
Bulgaria,BGR,1989,,Male
Bahrain,BHR,1989,,Male
"Bahamas, The",BHS,1989,,Male
Bosnia and Herzegovina,BIH,1989,,Male
Belarus,BLR,1989,99.0,Male
Belize,BLZ,1989,,Male
Bermuda,BMU,1989,,Male
Bolivia,BOL,1989,,Male
Brazil,BRA,1989,,Male
Barbados,BRB,1989,,Male
Brunei Darussalam,BRN,1989,,Male
Bhutan,BTN,1989,,Male
Botswana,BWA,1989,,Male
Central African Republic,CAF,1989,,Male
Canada,CAN,1989,,Male
Central Europe and the Baltics,CEB,1989,99.1218566894531,Male
Switzerland,CHE,1989,,Male
Channel Islands,CHI,1989,,Male
Chile,CHL,1989,,Male
China,CHN,1989,,Male
Cote d'Ivoire,CIV,1989,,Male
Cameroon,CMR,1989,,Male
"Congo, Dem. Rep.",COD,1989,,Male
"Congo, Rep.",COG,1989,,Male
Colombia,COL,1989,,Male
Comoros,COM,1989,,Male
Cabo Verde,CPV,1989,,Male
Costa Rica,CRI,1989,,Male
Caribbean small states,CSS,1989,,Male
Cuba,CUB,1989,,Male
Curacao,CUW,1989,,Male
Cayman Islands,CYM,1989,,Male
Cyprus,CYP,1989,,Male
Czechia,CZE,1989,,Male
Germany,DEU,1989,,Male
Djibouti,DJI,1989,,Male
Dominica,DMA,1989,,Male
Denmark,DNK,1989,,Male
Dominican Republic,DOM,1989,,Male
Algeria,DZA,1989,,Male
East Asia & Pacific (excluding high income),EAP,1989,88.5254211425781,Male
Early-demographic dividend,EAR,1989,67.6708068847656,Male
East Asia & Pacific,EAS,1989,88.6288375854492,Male
Europe & Central Asia (excluding high income),ECA,1989,96.6919708251953,Male
Europe & Central Asia,ECS,1989,,Male
Ecuador,ECU,1989,,Male
"Egypt, Arab Rep.",EGY,1989,,Male
Euro area,EMU,1989,,Male
Eritrea,ERI,1989,,Male
Spain,ESP,1989,,Male
Estonia,EST,1989,100.0,Male
Ethiopia,ETH,1989,,Male
European Union,EUU,1989,,Male
Fragile and conflict affected situations,FCS,1989,68.6630020141602,Male
Finland,FIN,1989,,Male
Fiji,FJI,1989,,Male
France,FRA,1989,,Male
Faroe Islands,FRO,1989,,Male
"Micronesia, Fed. Sts.",FSM,1989,,Male
Gabon,GAB,1989,,Male
United Kingdom,GBR,1989,,Male
Georgia,GEO,1989,,Male
Ghana,GHA,1989,,Male
Gibraltar,GIB,1989,,Male
Guinea,GIN,1989,,Male
"Gambia, The",GMB,1989,,Male
Guinea-Bissau,GNB,1989,,Male
Equatorial Guinea,GNQ,1989,,Male
Greece,GRC,1989,,Male
Grenada,GRD,1989,,Male
Greenland,GRL,1989,,Male
Guatemala,GTM,1989,,Male
Guam,GUM,1989,,Male
Guyana,GUY,1989,,Male
High income,HIC,1989,,Male
"Hong Kong SAR, China",HKG,1989,,Male
Honduras,HND,1989,,Male
Heavily indebted poor countries (HIPC),HPC,1989,56.1983795166016,Male
Croatia,HRV,1989,,Male
Haiti,HTI,1989,,Male
Hungary,HUN,1989,,Male
IBRD only,IBD,1989,81.5146789550781,Male
IDA & IBRD total,IBT,1989,77.5971984863281,Male
IDA total,IDA,1989,58.6435203552246,Male
IDA blend,IDB,1989,59.8953514099121,Male
Indonesia,IDN,1989,,Male
IDA only,IDX,1989,58.0178489685059,Male
Isle of Man,IMN,1989,,Male
India,IND,1989,,Male
Not classified,INX,1989,,Male
